% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
-0.824219,1.778567,0.14664,-1.348112,1.898574,0.128073,1.015134,0.944861,0.035311,0.340188,1.060736,2.100132,-1.710086,-0.741689,-1.153649,4.119134,c2
0.147929,3.518241,1.444966,0.376996,-0.58968,1.408705,7.438492,1.071701,-1.818474,0.741697,0.743323,1.466449,-4.885523,-1.192829,1.050971,-32.944756,c2
0.774231,2.554227,1.907044,3.164311,0.708988,-0.225842,1.185404,-1.496408,-5.969593,-0.016906,0.455832,2.005004,-0.836717,-1.275539,-1.597664,1.203046,c3
0.275211,0.542784,0.726614,-11.778814,0.608888,0.547012,13.807759,1.328142,4.516284,-0.50562,0.553971,-1.71369,-3.906583,2.002429,0.302939,1.713877,c4
0.742452,2.54004,-3.314194,4.25252,1.621073,0.787013,5.426333,-1.063739,4.047822,0.040554,0.037981,1.682358,-0.14666,-1.809563,-2.630429,-0.759417,c3
1.158478,0.725547,4.146072,2.391922,0.71935,0.422358,-0.338841,-1.109,8.35692,0.119627,0.469143,1.435094,0.432804,-1.644275,0.057313,-0.186662,c3
-0.475415,3.051983,0.572291,1.486195,1.822263,0.442239,-0.685432,1.110091,0.915131,0.841064,0.91797,1.542362,-5.224274,-1.130525,-1.173584,-1.444091,c2
0.416739,1.383568,0.783608,2.958221,-2.331612,0.73425,0.565396,-1.460673,3.78836,0.28977,0.585764,-0.745553,4.542558,-2.258959,-0.711774,0.891901,c3
0.45986,-1.443364,-5.354362,-2.758437,0.814219,0.535817,108.742218,0.510265,-0.873523,1.469173,-0.388743,0.059937,-0.933458,0.02687,0.730506,1.436894,c1
0.663635,-1.517251,-0.375504,2.140004,0.974219,0.516325,3.672309,1.440783,-0.82611,-0.006119,0.816507,-1.744088,-5.476083,0.720904,0.023274,6.179492,c4
2.042049,-0.114213,6.991697,-3.914544,0.95509,0.870534,46.695503,1.076347,1.107983,1.434066,-0.311651,2.138413,-3.10444,0.962538,2.779208,0.189672,c1
0.434999,2.58075,0.827021,4.318902,0.806738,0.394645,-2.007699,-0.217514,6.582504,0.394776,0.691989,1.546954,0.096552,-1.329329,-1.391263,1.850023,c3
0.821814,-0.001136,4.569292,-4.531996,0.435312,0.699044,-16.928976,0.846578,1.052827,1.659463,-0.802208,1.401178,-1.10714,0.670469,2.448458,1.702464,c1
0.508354,2.839432,0.355441,3.724247,1.475435,0.900397,0.441297,-0.330665,3.786061,0.5565,0.970938,0.015583,3.065524,-0.208064,-2.102974,0.043821,c3
0.40725,2.92997,-0.483102,0.609002,2.59296,1.184871,1.816197,0.775568,-1.630407,1.00552,0.961692,3.901126,1.47223,-0.970541,-0.146265,-2.770955,c2
0.354614,0.523021,1.254927,-14.691004,0.770885,0.670698,19.336846,1.03005,0.859992,-0.397448,0.785368,-0.997945,-1.923789,0.402525,0.38373,3.641802,c4
0.795936,1.704562,2.53622,3.170442,0.180835,0.772284,0.687769,-0.356727,-0.304273,0.729439,1.096114,1.33375,-0.809909,0.160652,-3.05535,0.621352,c3
1.369071,1.012951,-2.680146,-5.195641,-0.255565,0.973486,0.018347,0.903718,1.223526,0.047088,1.001721,-0.053525,-3.420083,0.644829,-1.263168,1.925629,c4
0.808371,-1.294668,-2.195526,-5.374723,0.812215,0.89674,-19.509311,0.311516,-0.572062,1.132448,0.340756,-0.483417,-0.301273,1.119628,0.243312,1.019782,c1
1.170436,-2.144431,-10.907051,-3.043448,0.265928,0.501916,47.082307,0.051995,-0.73992,1.31421,0.87891,-1.374792,-0.357735,1.548922,-1.21425,0.096051,c1
0.652981,1.51107,0.742551,2.74182,1.989574,0.515993,3.269735,0.008054,-0.063786,0.997546,0.734859,-0.426758,4.293116,0.577084,-2.047251,0.594305,c3
-0.04943,1.698816,0.459637,4.633883,-1.598646,0.363245,10.401909,0.92632,-0.880889,1.165378,1.699368,0.975108,3.740859,-2.148402,-1.163658,2.412359,c3
-0.449869,1.086939,5.366585,-1.707797,0.047954,0.559932,54.728575,0.871648,0.188455,0.926703,0.529588,-0.728817,-0.5947,1.030695,-1.329124,-0.667149,c1
0.495925,1.871879,0.176902,3.3269,0.574907,0.973811,1.8514,0.344316,-0.620319,0.061964,0.276385,-1.176506,-3.417574,-1.042407,-0.041576,0.843405,c4
-0.223341,2.520793,1.999254,3.501453,0.601619,0.826571,-2.501161,-0.92886,2.322552,1.37198,0.703047,0.788289,2.262101,-2.398837,-2.103751,0.90317,c3
1.232689,1.108684,-0.212111,-3.469572,-0.063806,0.936361,-2.7193,0.094009,6.134954,-0.180498,1.11537,-1.022059,-3.073796,-1.956786,-1.717106,1.582506,c4
1.636406,2.479101,0.887563,7.504611,0.74527,0.626127,8.372841,0.323672,10.639631,0.058185,1.284481,-1.277323,-4.016483,0.784802,-1.689771,2.057283,c4
0.563467,0.698977,0.422419,4.026162,0.399663,0.335179,-0.247954,-0.499468,-5.216658,1.476402,0.954302,1.721126,0.209403,-0.324311,-2.110535,-1.606521,c3
1.778913,3.231467,4.041057,-4.457413,0.281751,0.693773,0.644573,1.12263,2.966024,0.16552,0.883804,-1.964497,-2.87093,0.013371,0.505113,0.245213,c4
0.080374,-0.484038,0.289413,-2.173183,0.334384,0.917267,-15.930788,0.482682,-0.059858,0.855183,0.639372,-0.511321,-2.054165,2.34904,0.467837,-0.555935,c1
-0.311569,2.706481,-0.783567,3.46827,0.222865,0.361606,-1.057245,-0.325649,2.069667,1.68683,1.049822,3.664297,-5.087134,0.554821,-1.651279,-0.977925,c3
-0.12457,3.01682,-0.595215,-0.528978,-1.662509,0.0776,-2.291281,0.64217,-0.470686,1.193672,0.685564,2.221309,-2.362835,0.745101,-0.760165,1.818549,c2
-0.323481,2.818368,-0.845972,-0.626188,1.065087,0.694996,2.706259,0.5224,0.641684,1.443465,0.848423,1.719425,-3.282047,-0.489345,-1.494142,0.546827,c2
1.16522,-0.813602,0.611875,4.402967,1.87505,0.536493,1.608061,-0.74224,-0.304538,1.778164,0.571031,0.692173,1.598666,-1.040664,-1.926433,0.669145,c3
0.652255,0.958583,2.346018,4.336753,0.424327,0.126104,1.992235,-0.253178,4.504014,1.834707,1.090167,1.030462,2.235808,-1.751679,-2.426111,0.320769,c3
0.276131,-0.44462,-3.416422,-3.450194,0.579045,0.783489,37.631587,0.186871,-0.221735,0.500629,0.32795,-0.01245,-2.288043,1.912692,-0.338745,-0.053009,c1
0.386559,3.265458,-2.551567,3.190091,-0.62843,-0.350717,-0.367244,-0.168032,-2.044944,1.91315,0.974141,1.011308,-0.099253,-0.420936,-3.10997,0.784691,c3
0.224953,1.720764,-1.695961,6.857526,-0.562535,-0.43642,2.567012,-0.238146,-1.660286,1.998534,0.022381,1.00038,0.670797,-0.470348,-1.477967,-1.145757,c3
0.956548,-0.0155,7.97228,-3.239625,0.449105,0.533081,-14.061576,0.337932,0.459304,0.581382,-0.109163,0.396112,-0.02613,2.354169,-0.000945,0.691558,c1
1.18729,-1.241892,-2.424819,10.212679,0.021585,0.553984,-3.089343,1.778714,2.626787,0.508735,0.918202,-3.2687,-5.878277,1.078323,-1.958719,4.155721,c4
1.420621,0.0353,-3.582533,5.337532,1.121467,0.982281,-4.020361,1.059151,1.368571,0.516998,0.886101,0.362939,-2.173507,0.223543,-1.602687,3.733675,c4
0.214988,2.161044,2.19902,4.018077,-0.218319,-0.041789,-0.261875,0.130234,0.541059,1.950646,0.841748,0.794042,3.15177,-0.703172,-0.432295,-0.659691,c3
1.112164,2.370079,0.118465,0.391683,-0.23132,0.176498,-0.401602,0.402783,1.360239,1.477033,0.418843,1.98824,-2.079293,-1.416342,-0.527179,0.383141,c2
0.29926,-0.678041,-1.433408,-3.629686,0.872178,0.901414,-4.894058,0.115045,2.372638,0.506243,0.687035,-0.17722,0.790834,1.891551,-0.086282,2.581038,c1
1.644286,2.025889,-2.650038,-11.261969,0.000334,0.524539,-3.430571,1.223045,-0.022858,1.104066,0.923846,-1.457824,-4.812509,-0.039124,-0.956456,5.677481,c4
0.379786,2.956107,-2.456689,2.748823,2.093887,-0.172079,-0.996557,-0.554979,-0.019975,1.861904,0.589614,1.883698,-0.985146,-0.199517,-2.903428,0.590122,c3
-0.186962,2.792239,1.568437,4.495071,2.360425,0.60474,2.000568,0.431558,2.178252,1.824793,0.616053,0.446737,2.742548,-0.947193,-3.205588,0.936106,c3
0.2454,2.439995,0.676639,1.579128,1.105438,0.210112,1.292679,0.004339,1.273942,1.696777,0.856017,1.039066,1.650036,-0.077442,-0.331731,-2.195732,c3
1.599203,-0.416277,-2.555963,-1.096583,0.740057,0.701577,-12.723578,0.072058,-1.404286,-0.050224,1.016267,-0.444088,-2.411821,2.201553,2.12746,2.30914,c1
-0.221735,2.426319,-1.077933,2.53187,1.187783,-0.157009,-1.828853,-0.062906,1.034184,1.483823,0.806869,1.22576,0.264078,-1.148232,-1.917803,-0.554833,c3
0.694631,0.028834,1.00524,2.832309,-0.007932,-0.115395,0.304443,-0.318643,3.909108,1.31773,1.07138,-0.060646,5.136786,-2.525591,-1.7757,0.269585,c3
0.061933,2.013301,-0.753872,-1.712593,-0.163141,0.799416,-2.127065,0.813658,7.847054,0.986629,0.642034,-0.503628,-3.862628,1.472863,-1.257061,2.957219,c4
0.623325,4.309623,1.104925,0.342107,-0.706208,1.076826,3.523991,1.511414,-0.715668,1.720845,0.403248,2.656949,-0.52853,-1.423897,5.710153,0.444919,c2
-0.343568,2.029077,-3.510658,4.123668,-0.411417,0.670436,6.190818,-0.427783,4.382716,1.17636,0.870171,1.457219,0.548327,0.054169,-1.866237,0.083317,c3
0.208734,2.597124,2.496126,3.555754,0.548822,0.017886,0.274725,0.149986,-0.237901,0.918535,0.653569,0.850344,0.486725,-1.078848,-2.086911,1.226834,c3
0.809957,-1.161028,4.772526,2.917735,-0.664093,0.25335,21.529765,-0.103257,2.28252,0.726186,1.767684,0.31796,2.825405,-0.193877,-3.663739,-0.765648,c3
1.061858,1.269693,-0.192415,3.569199,0.498708,0.662107,-1.679237,-0.596954,4.296057,0.524332,0.582783,1.15712,1.662712,-0.366166,-3.223346,2.179853,c3
0.521367,0.931943,1.197731,3.604636,0.186208,0.869528,-2.40222,-0.008663,2.827522,1.246585,0.66976,-1.707164,-3.335199,-0.626581,-0.659379,1.480872,c4
-0.159576,2.178987,-0.651069,-0.873234,-0.081004,1.486296,-0.295514,1.477685,-0.889271,1.668446,0.334036,1.245183,-5.200651,-0.754628,-0.484744,-2.186299,c2
0.503241,2.083321,-1.020826,4.311197,0.816759,-0.320593,-0.609432,-1.000156,1.637234,0.372541,0.504852,0.037417,3.219198,-0.700834,-2.665163,0.025253,c3
0.402683,0.626388,3.479794,3.303188,-2.083684,0.05308,0.388879,0.377606,4.092636,0.242281,0.549394,-0.226808,2.623686,-2.904072,-1.664221,0.564482,c3
0.48542,0.076044,-0.310997,3.449758,0.981894,0.811526,-1.419679,0.683052,1.783952,0.083519,0.608313,0.976028,1.513012,-0.318857,-4.135551,1.413721,c3
0.580871,1.602817,-2.850696,-0.601009,1.073243,0.61219,-3.871821,-0.139196,6.704794,1.556447,1.645308,-2.193258,-4.704888,-0.005083,-0.446286,6.996506,c4
1.086517,0.77628,-3.297541,-4.575908,0.521337,0.598652,2.467614,0.372356,0.661725,0.015593,1.15939,0.213074,0.553468,1.876746,-0.375312,0.44552,c1
-0.824647,0.178571,-4.71948,-3.255046,0.252874,0.889898,8.480408,0.209371,0.450781,-0.179786,0.823385,-0.236525,0.600282,0.418212,-0.270978,4.225891,c1
0.248914,2.43227,6.70954,3.248979,0.36993,0.968858,-0.838775,-0.006084,5.025016,0.053757,0.226342,-0.362602,3.680057,-1.495046,-2.770742,2.676066,c3
0.193264,1.472394,-1.240121,5.015514,1.802392,0.791259,-0.693259,-0.162001,0.519076,-0.034598,0.572005,1.509276,0.818251,-1.454957,-0.513818,-0.227214,c3
0.09488,0.366286,7.621326,2.208282,0.950104,0.604608,7.228464,0.31415,2.545589,1.452959,0.781938,-3.088434,-6.54244,0.496397,-0.444029,0.324368,c4
1.091145,1.073127,0.519694,3.489092,2.090964,0.827731,3.813107,0.193615,2.63269,-0.037395,0.62322,1.22348,-1.204591,-0.711872,-1.583116,0.78506,c3
1.398198,1.766696,5.841308,3.619787,1.114713,0.59004,7.195806,1.074281,1.799863,1.600672,0.60989,-1.838055,-7.0085,-0.72192,0.229994,1.370241,c4
-0.393827,1.812029,0.567705,0.055382,0.771871,0.842672,3.833277,1.585213,2.329201,1.879794,0.169496,1.227549,-6.197518,-3.606968,6.239687,1.157735,c2
1.799847,-0.490401,4.101798,-3.890146,0.544602,0.809134,116.635874,1.009999,0.792311,-0.62152,1.118456,0.253783,-0.369389,1.02291,7.054016,-1.612239,c1
1.05919,1.406003,-1.416804,2.077211,1.026078,-0.244818,-1.536617,-0.218245,-1.125368,-0.078933,-0.073838,0.411124,2.155834,-2.782918,-2.211312,1.931672,c3
-0.115071,0.333833,-2.2097,-2.795373,0.434322,0.645534,11.683032,0.663185,0.07658,-0.032473,0.656462,0.889932,-0.141496,1.170833,1.7636,0.551416,c1
-1.678748,3.118958,-1.487436,-0.190399,2.855083,0.49304,1.519365,1.273936,-0.835685,1.736687,0.297193,2.301014,-4.133141,0.751476,-1.329495,2.400733,c2
-0.24409,2.950908,-3.130632,2.533605,-1.513068,-0.168801,3.439341,-0.928423,0.40861,-0.017652,0.703782,0.278302,1.915838,-1.104244,-1.708602,2.156285,c3
-2.02059,2.091324,-1.369777,-1.550838,2.628647,0.656484,2.222278,1.266505,-0.867283,1.69374,0.661712,1.733239,-2.962415,0.275859,0.090078,-20.710018,c2
-1.048645,0.345045,-3.485242,-3.836234,0.269922,0.744235,53.824857,0.312975,-2.614934,-0.283768,1.018365,1.100238,-2.65784,1.596613,0.574294,4.513068,c1
0.78354,0.157404,-5.354875,-2.177364,-1.017972,0.668817,0.319701,1.758975,8.230236,1.78364,1.105002,-1.558839,-5.066369,2.249074,-1.890932,3.449735,c4
0.632144,3.61219,0.107987,2.542628,0.366717,0.803779,2.709621,0.824365,0.293885,1.850614,0.310902,5.233344,5.92127,-3.060748,-1.126591,14.040634,c2
2.129472,-0.295474,-5.865489,-3.175069,0.562378,0.970776,-15.736954,-0.555852,-0.423194,-0.586075,0.855787,-0.577067,-0.313444,2.18814,1.56508,0.414675,c1
-1.153877,2.505289,-1.161362,1.45991,0.990291,0.52453,0.01237,1.153397,-0.187634,1.80902,0.4662,1.814354,-3.358347,0.08524,-0.390214,0.736589,c2
0.065942,3.711677,0.90205,1.234035,2.517988,0.202069,1.342473,1.16701,-2.22489,1.47492,0.520608,0.934767,-6.543079,-3.131215,2.42254,0.10335,c2
0.536884,2.042314,-2.34436,1.712609,1.21652,0.006852,0.951311,-0.800126,-1.473058,0.109228,0.134838,0.957101,0.547094,-1.38983,-1.914224,-0.182608,c3
0.130534,3.019586,-0.004474,1.547823,2.034468,1.434485,0.274253,1.253009,0.469513,1.536455,0.145096,1.370818,-5.277851,-1.987829,0.278868,-0.099652,c2
-0.406134,2.451928,1.608841,2.551705,1.416848,0.165395,-1.074455,-0.984422,6.386057,0.2374,0.49204,-0.243549,3.756465,-1.116226,-1.277297,0.155216,c3
0.205963,-0.240715,-2.88025,10.618872,-0.339947,0.583527,13.861043,0.854853,6.03435,1.701561,0.88456,-1.015572,-3.687939,2.729966,-0.490236,2.355365,c4
0.228124,-0.158526,6.843876,-2.510799,0.514377,0.906071,-16.302212,-0.109461,-1.700495,0.071937,0.701776,-0.45187,-1.687923,2.404374,2.461112,2.154266,c1
-0.376569,3.044755,1.537268,-0.314617,-0.787812,1.029518,0.977587,1.464634,1.060647,1.323683,0.890428,3.686459,3.968807,-2.707263,-0.732018,0.40716,c2
-0.122816,2.945536,-0.239664,-0.813481,3.257695,1.187771,-0.130213,0.404563,1.171835,1.182801,0.623334,1.461459,-7.054707,1.030394,3.663255,-0.459079,c2
1.462402,0.555864,0.050828,0.541177,2.77659,1.025999,0.072513,1.049176,0.48698,0.955188,1.397846,2.868573,-2.393134,1.250711,-1.496785,-0.664679,c2
0.430102,1.71195,-0.59478,8.13146,1.02123,0.669519,-2.40692,-1.215887,4.460166,0.412481,0.776122,2.479179,-2.981987,-0.352391,-2.62017,-0.834047,c3
-1.584084,-0.34571,-2.854575,-3.176614,0.178118,0.882764,-17.298702,0.119958,-0.11268,0.158052,0.968106,-0.074176,-2.783791,1.238988,0.420287,0.728471,c1
0.646113,4.094663,0.98294,2.063981,2.400519,-0.076796,-0.554191,-0.154954,2.059329,0.523809,0.705228,1.542873,0.818157,-1.042705,-2.945778,-1.296311,c3
-0.494374,2.211352,-0.045603,0.799438,2.718163,1.488629,2.194432,1.245478,-0.412211,0.638425,1.073379,1.645095,-2.062292,-2.714702,1.81458,-0.661145,c2
0.689275,1.637313,-1.682641,2.721847,0.602546,0.820247,4.763675,0.425219,2.722656,0.783508,0.870753,0.597047,2.926217,-2.596673,-2.372307,1.071559,c3
-0.151472,3.981845,-0.329497,0.991946,1.046281,0.727334,2.330009,1.770462,-1.101629,0.324603,1.162482,2.897203,-0.947817,-1.373886,0.00599,5.604265,c2
-0.081104,4.581108,-1.268537,0.450486,3.251318,0.894643,1.442874,2.050993,3.138338,0.240165,1.074855,2.757479,-1.328379,-1.600347,-0.455384,0.323302,c2
0.153992,1.609087,2.165083,3.14214,0.025644,0.766906,-0.433188,1.52692,-1.030241,1.493843,0.728967,-1.952277,-5.381123,-0.160456,4.607912,3.096162,c4
1.067217,-0.4006,-3.930659,-4.359022,0.658199,0.546553,-18.271365,0.694203,0.14391,-0.212082,0.67825,-0.892,1.69037,1.980088,-0.167625,1.104335,c1
0.323152,4.081987,-3.782647,1.525168,0.962917,-0.120801,-1.813846,-0.039314,1.412363,0.961262,1.480803,2.041426,-1.507514,-0.90941,-2.048871,-0.670985,c3
1.634352,1.866383,6.90547,-2.191248,0.482445,0.887615,42.497975,0.53113,-1.312943,0.255548,0.642135,1.568519,-2.422255,2.530856,-1.489185,-1.254633,c1
-0.066067,0.821171,0.33885,3.800796,0.523097,0.898862,-1.912766,-0.335547,1.069716,1.11021,1.265656,0.472939,1.734673,-1.132085,1.99687,1.120882,c3
0.883673,2.498428,2.069771,1.656061,1.202769,-0.287405,-2.22351,-1.283699,-0.50231,1.347689,0.690541,-0.007909,2.234088,-0.23157,-1.416888,1.487603,c3
0.817403,2.173987,-0.078374,-14.243421,0.274226,0.72499,40.34665,1.12328,2.264453,1.802161,0.460003,-1.050291,-2.946603,1.639865,2.885126,1.328428,c4
-0.070856,3.077355,-0.886672,-0.554339,4.117173,1.449648,0.011222,1.355581,-3.345394,0.091778,1.202769,2.525327,-0.805735,-2.06202,0.295644,0.33708,c2
1.317639,0.530446,3.558135,-4.729607,0.780201,0.604134,-14.517038,0.408076,-1.059979,-0.018379,0.797021,-0.62375,-0.121606,1.645179,1.991803,1.107139,c1
-0.613363,3.901826,-1.062185,0.834642,2.236038,0.415761,3.348881,0.431153,1.146181,-0.012786,1.401496,1.999532,-3.746415,-2.372146,-1.501283,0.150593,c2
-1.418216,-0.760405,1.31175,-3.601144,0.330226,0.945113,189.081623,-0.753757,-0.094966,0.466812,0.37048,0.722434,-2.534689,1.121647,-0.150279,1.641453,c1
-0.34474,2.79864,-0.327036,-1.169253,2.66606,1.222895,0.50135,0.256633,0.355241,0.073229,0.596662,2.390569,-0.275497,-3.312921,-3.443136,-1.587705,c2
0.821929,-1.21048,1.763502,-3.82122,0.102101,0.865449,-17.585438,0.444841,-0.266604,0.388397,0.555331,1.045308,-1.649943,2.077783,-0.01686,-1.824188,c1
0.790664,1.048632,-0.156414,8.490855,0.726982,0.903068,-1.217505,0.673902,5.840936,1.577432,1.078496,-0.800077,-3.868747,-0.468916,-0.314567,2.896849,c4
0.859994,1.748092,-1.935225,4.55446,-2.328727,0.810282,2.310481,-1.356458,4.411965,1.506933,0.992336,0.097394,3.057124,-0.817199,-0.008556,1.217744,c3
0.660538,0.017914,-0.714892,-4.664903,0.880743,0.682197,2.421273,0.574278,1.36841,0.826136,0.219662,0.378871,-1.162468,1.102471,0.235402,0.610828,c1
1.253559,-0.781522,3.710641,8.62662,2.479627,0.913901,-2.374007,0.867636,-0.83759,1.511352,0.571802,-1.637087,-4.721488,1.897689,-1.491411,5.498534,c4
-0.222599,2.479717,0.251119,0.151994,1.458318,0.710256,0.968535,0.723663,3.430922,-0.151122,0.681358,0.976077,-5.019501,1.190853,-0.872344,6.260251,c2
1.075548,3.558802,-1.204691,2.57125,2.66222,0.328318,0.620704,-0.597728,5.968766,1.688495,0.472946,-0.491382,5.620281,-0.506507,-0.753461,1.574482,c3
0.679385,1.87068,0.161819,3.047709,0.272722,-0.023286,-1.652108,-0.496987,-0.630174,1.786528,0.567153,0.520599,1.355589,-2.232026,-2.113985,2.840379,c3
-0.658333,-1.068335,-1.259566,-2.440976,0.854468,0.62014,13.897136,0.645849,-0.920973,0.807491,0.221243,-1.672725,0.005116,0.435194,-0.856062,-0.573709,c1
-0.036679,2.402323,1.307412,6.215967,-0.113222,0.397658,0.110276,0.075864,-4.132259,1.853636,0.130644,1.201293,-0.277149,-2.025626,-2.510442,-1.082944,c3
-0.500305,-1.223318,2.078039,-5.704937,0.485142,0.500361,113.411833,-0.130364,-0.092963,1.517324,-0.305236,1.02901,-2.956259,1.895767,-1.59021,0.338641,c1
0.020813,-0.449978,-3.80329,-2.979713,0.217497,0.501103,-17.794392,0.457481,-0.378152,1.135814,0.332017,-0.599813,0.331822,2.057722,1.584558,2.683645,c1
0.098774,2.248564,-1.520887,-0.975894,1.037568,0.344251,2.393739,0.219996,-1.585622,-0.010412,0.812446,1.872033,-3.125593,-1.940505,4.613688,-0.978737,c2
1.012653,0.74706,5.650466,-3.085896,0.072284,0.747967,-15.676942,0.062973,-0.035859,1.300783,0.206685,-1.354261,-0.221425,1.040784,3.220174,0.870591,c1
-0.227698,2.592028,-0.495393,0.594876,0.458979,0.138816,-0.883913,0.842292,-0.476885,-0.050005,0.338292,2.510085,-0.472344,-0.707655,-0.921913,-1.318238,c2
0.27029,2.389064,-4.916114,1.90093,0.004082,0.522647,-1.098631,0.173964,2.937161,1.947843,0.525396,-0.407401,4.546107,-2.69363,-1.597877,0.092348,c3
0.868472,3.487526,-5.206699,3.991951,-0.155525,0.781529,-0.837542,-0.583095,2.986356,1.965517,0.464761,2.184117,-0.148762,-2.027884,-2.228138,-0.505638,c3
0.310848,1.808056,0.794818,0.094526,3.07287,0.3479,-1.603405,1.005459,1.958656,0.000623,1.119717,3.053169,2.322773,-1.166655,0.592467,-0.029762,c2
-0.467116,0.757055,9.046097,-4.040614,0.929995,0.633714,91.677275,0.744551,0.16686,1.907562,-0.206742,-0.052071,-1.312789,1.800194,-0.881468,2.287897,c1
0.678431,0.655335,-0.155301,-0.826246,0.486778,0.61306,-1.360462,1.415741,-3.68715,1.412956,0.717011,-1.278686,-4.113645,0.550643,-1.654941,0.497417,c4
-0.086212,3.622837,1.036603,-1.316528,0.643732,0.421118,0.282792,1.251789,2.327407,0.002989,0.631893,3.212968,2.879653,-0.677255,5.12346,-147.966681,c2
0.778583,1.879202,1.593126,0.406293,-1.387376,-0.168097,0.458843,-0.161115,5.308658,1.96576,0.68017,1.381623,0.3241,-1.851064,-1.738433,-0.19531,c3
-0.494261,3.827197,-2.191217,-1.811596,3.198261,1.436959,1.269946,1.225797,1.344,0.229764,1.088505,0.776445,-5.964284,-1.041544,6.271521,-0.793339,c2
0.769944,1.495664,-6.315812,-2.419228,0.041555,0.612284,-12.500213,1.03649,0.757588,1.612711,-0.649373,-1.670991,0.044038,2.490754,1.045879,-0.019458,c1
0.583317,-0.390298,-1.820558,3.876628,-0.603238,-0.161295,-1.517626,-0.118681,2.270742,1.881999,0.69776,0.009814,4.269994,-0.035196,-2.858746,1.136911,c3
0.241621,3.159972,-0.062629,1.693403,-1.951571,0.626155,1.73576,1.163332,4.06345,0.370359,1.50572,2.327134,-2.564468,-0.935124,-1.199038,1.27655,c2
0.01358,0.720065,0.012303,1.278802,-0.478865,0.930425,1.527909,0.915888,8.766488,1.161778,0.18373,-0.923394,-4.302631,2.55334,-0.761421,2.848172,c4
-1.213226,0.741116,-3.141152,-2.169134,0.836655,0.857585,66.625048,1.029859,0.007861,1.45595,0.221876,0.90943,-0.815896,1.557478,0.298153,-0.219658,c1
0.308438,0.878696,2.462396,5.629263,1.188148,0.869982,1.343553,0.121564,0.73183,1.75214,0.4357,1.796049,1.032493,-1.815275,-1.285629,-1.215112,c3
0.627384,2.513038,-0.37902,-1.496971,-0.171816,0.893623,0.562339,1.160777,-1.582291,0.486774,1.157578,0.974806,-5.830795,-3.3387,-1.143831,-4.423431,c2
0.618408,-0.187093,4.604612,-6.491366,0.607783,0.946517,-6.303746,-0.241797,0.522117,1.799526,-0.594483,1.717431,-2.3099,1.17802,-2.051125,0.950831,c1
-1.744931,0.170312,0.332725,-3.961859,0.127828,0.86851,-15.867338,0.006,-0.892722,1.677181,-0.717877,0.517009,-1.582603,0.730105,0.608989,-0.006272,c1
1.155445,2.396467,-0.63516,12.228537,0.83849,0.507638,-1.896924,0.993794,-2.611463,0.77157,0.985582,-0.361062,-3.276678,-0.268298,-0.876408,4.867211,c4
0.076294,2.319642,-0.819134,1.751231,-0.520182,0.309942,0.192973,1.432352,-3.710986,1.617758,0.758815,2.060224,-1.311322,0.125974,-1.501272,1.630043,c3
