@relation 'Synthetic_3_train-weka.filters.unsupervised.attribute.Remove-R3,9,12-13,16'

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_8 numeric
@attribute Dimension_10 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute class {c1,c2,c3,c4}

@data
-0.613363,3.901826,0.834642,2.236038,0.415761,3.348881,0.431153,-0.012786,1.401496,-2.372146,-1.501283,c2
-1.418216,-0.760405,-3.601144,0.330226,0.945113,189.081623,-0.753757,0.466812,0.37048,1.121647,-0.150279,c1
-0.34474,2.79864,-1.169253,2.66606,1.222895,0.50135,0.256633,0.073229,0.596662,-3.312921,-3.443136,c2
0.821929,-1.21048,-3.82122,0.102101,0.865449,-17.585438,0.444841,0.388397,0.555331,2.077783,-0.01686,c1
0.790664,1.048632,8.490855,0.726982,0.903068,-1.217505,0.673902,1.577432,1.078496,-0.468916,-0.314567,c4
0.859994,1.748092,4.55446,-2.328727,0.810282,2.310481,-1.356458,1.506933,0.992336,-0.817199,-0.008556,c3
0.660538,0.017914,-4.664903,0.880743,0.682197,2.421273,0.574278,0.826136,0.219662,1.102471,0.235402,c1
1.253559,-0.781522,8.62662,2.479627,0.913901,-2.374007,0.867636,1.511352,0.571802,1.897689,-1.491411,c4
-0.222599,2.479717,0.151994,1.458318,0.710256,0.968535,0.723663,-0.151122,0.681358,1.190853,-0.872344,c2
1.075548,3.558802,2.57125,2.66222,0.328318,0.620704,-0.597728,1.688495,0.472946,-0.506507,-0.753461,c3
0.679385,1.87068,3.047709,0.272722,-0.023286,-1.652108,-0.496987,1.786528,0.567153,-2.232026,-2.113985,c3
-0.658333,-1.068335,-2.440976,0.854468,0.62014,13.897136,0.645849,0.807491,0.221243,0.435194,-0.856062,c1
-0.036679,2.402323,6.215967,-0.113222,0.397658,0.110276,0.075864,1.853636,0.130644,-2.025626,-2.510442,c3
-0.500305,-1.223318,-5.704937,0.485142,0.500361,113.411833,-0.130364,1.517324,-0.305236,1.895767,-1.59021,c1
0.020813,-0.449978,-2.979713,0.217497,0.501103,-17.794392,0.457481,1.135814,0.332017,2.057722,1.584558,c1
0.098774,2.248564,-0.975894,1.037568,0.344251,2.393739,0.219996,-0.010412,0.812446,-1.940505,4.613688,c2
1.012653,0.74706,-3.085896,0.072284,0.747967,-15.676942,0.062973,1.300783,0.206685,1.040784,3.220174,c1
-0.227698,2.592028,0.594876,0.458979,0.138816,-0.883913,0.842292,-0.050005,0.338292,-0.707655,-0.921913,c2
0.27029,2.389064,1.90093,0.004082,0.522647,-1.098631,0.173964,1.947843,0.525396,-2.69363,-1.597877,c3
0.868472,3.487526,3.991951,-0.155525,0.781529,-0.837542,-0.583095,1.965517,0.464761,-2.027884,-2.228138,c3
0.310848,1.808056,0.094526,3.07287,0.3479,-1.603405,1.005459,0.000623,1.119717,-1.166655,0.592467,c2
-0.467116,0.757055,-4.040614,0.929995,0.633714,91.677275,0.744551,1.907562,-0.206742,1.800194,-0.881468,c1
0.678431,0.655335,-0.826246,0.486778,0.61306,-1.360462,1.415741,1.412956,0.717011,0.550643,-1.654941,c4
-0.086212,3.622837,-1.316528,0.643732,0.421118,0.282792,1.251789,0.002989,0.631893,-0.677255,5.12346,c2
0.778583,1.879202,0.406293,-1.387376,-0.168097,0.458843,-0.161115,1.96576,0.68017,-1.851064,-1.738433,c3
-0.494261,3.827197,-1.811596,3.198261,1.436959,1.269946,1.225797,0.229764,1.088505,-1.041544,6.271521,c2
0.769944,1.495664,-2.419228,0.041555,0.612284,-12.500213,1.03649,1.612711,-0.649373,2.490754,1.045879,c1
0.583317,-0.390298,3.876628,-0.603238,-0.161295,-1.517626,-0.118681,1.881999,0.69776,-0.035196,-2.858746,c3
0.241621,3.159972,1.693403,-1.951571,0.626155,1.73576,1.163332,0.370359,1.50572,-0.935124,-1.199038,c2
0.01358,0.720065,1.278802,-0.478865,0.930425,1.527909,0.915888,1.161778,0.18373,2.55334,-0.761421,c4
-1.213226,0.741116,-2.169134,0.836655,0.857585,66.625048,1.029859,1.45595,0.221876,1.557478,0.298153,c1
0.308438,0.878696,5.629263,1.188148,0.869982,1.343553,0.121564,1.75214,0.4357,-1.815275,-1.285629,c3
0.627384,2.513038,-1.496971,-0.171816,0.893623,0.562339,1.160777,0.486774,1.157578,-3.3387,-1.143831,c2
0.618408,-0.187093,-6.491366,0.607783,0.946517,-6.303746,-0.241797,1.799526,-0.594483,1.17802,-2.051125,c1
-1.744931,0.170312,-3.961859,0.127828,0.86851,-15.867338,0.006,1.677181,-0.717877,0.730105,0.608989,c1
1.155445,2.396467,12.228537,0.83849,0.507638,-1.896924,0.993794,0.77157,0.985582,-0.268298,-0.876408,c4
0.076294,2.319642,1.751231,-0.520182,0.309942,0.192973,1.432352,1.617758,0.758815,0.125974,-1.501272,c3
1.044804,-0.537707,-4.843468,0.488213,0.501912,-9.164069,-0.210339,1.535184,-0.432865,2.659036,-0.136924,c1
0.935182,-0.20523,0.464742,-1.162657,0.511888,-0.654504,0.502435,0.656607,0.77445,-0.31809,3.400415,c4
0.366369,0.439096,5.164372,-0.059295,-0.47897,-0.764734,0.588595,1.490308,1.051797,-1.636809,0.026143,c3
-0.68729,2.238621,0.393164,0.002342,0.989438,4.883126,1.030149,0.650367,1.226856,1.122966,-1.043193,c2
0.861279,2.812978,9.644989,-1.678653,0.939605,2.030785,0.419528,1.322489,0.818883,-2.131509,-1.000129,c3
0.63345,2.003927,-15.37606,0.712152,0.563007,-2.21686,0.850103,0.715281,1.189067,0.601725,0.391772,c4
0.882549,2.726166,1.330068,1.222372,1.12735,0.693114,0.398599,0.813447,1.283857,-2.269989,-0.925978,c2
0.309697,-0.08324,-3.238193,0.729032,0.641637,7.75974,0.811479,1.641599,-0.632303,1.685588,0.480628,c1
-0.920195,3.108387,-0.153887,-1.351657,0.404321,2.017549,0.401492,1.021071,1.108404,-0.852886,1.419252,c2
0.671494,2.079801,4.449665,0.557587,0.626124,-0.600279,1.684599,0.088411,1.041987,-0.815933,-0.131357,c4
0.451561,0.318066,4.506093,0.206395,0.337835,1.052381,-0.69451,1.098107,1.076254,0.825487,-1.198928,c3
0.135694,0.481555,-2.312779,0.473638,0.816867,53.143837,0.455389,1.471795,-0.368305,1.145199,-0.142342,c1
-0.067902,0.733865,-0.155266,2.551256,0.333941,2.995567,0.669595,1.127815,0.820618,1.209172,-2.726798,c2
-0.938774,-0.836922,-3.46063,0.585127,0.636094,6.678261,0.799863,1.194834,0.309321,0.770517,-0.522089,c1
-0.264535,1.605497,3.15183,-0.140244,0.032568,-1.535006,0.189173,0.968301,1.307123,-1.390706,-1.038489,c3
0.272617,1.390923,-0.301949,1.319574,0.518188,-1.843545,0.673652,1.31247,1.325813,1.875717,-0.158575,c2
-0.416156,1.164198,4.537787,-1.503194,0.868666,-0.920625,0.27267,0.778998,1.065312,-0.988264,-2.239573,c3
-1.265918,-1.102703,-3.463074,0.019633,0.914884,30.973709,1.103629,0.551812,0.654246,1.279624,-0.387881,c1
2.207303,-0.517543,-5.681689,0.75849,0.84247,-16.780685,0.924262,0.724962,1.079626,1.774369,1.077978,c1
0.439187,3.074419,-0.599533,3.046267,1.062584,1.969828,0.415322,1.651682,0.597013,-3.338726,-0.86326,c2
1.032127,2.312807,-1.002391,2.156247,0.635291,0.858487,0.129235,1.794802,0.764824,-2.128167,-1.393176,c2
-0.798149,-0.738522,-2.803549,0.383296,0.861937,8.289381,0.662107,0.659224,0.579478,0.565521,-0.409935,c1
0.854494,-1.158815,-4.891523,-0.025128,0.722533,-2.919558,1.442186,0.332634,1.06111,0.435317,-0.753891,c4
1.662275,-1.308803,-2.095716,0.48777,0.676173,69.242108,0.036657,0.002161,0.832647,2.061834,-0.589232,c1
-0.780766,1.591628,-1.130155,0.426706,0.523358,-16.747213,0.132986,-0.067689,0.897088,1.712653,7.570226,c1
0.735427,2.583529,4.447458,1.320452,-0.29043,5.398573,-0.132892,0.534287,0.890305,-0.201891,-1.883026,c3
-1.517853,-0.600878,-4.014876,0.742978,0.666341,-4.579734,-0.36064,-0.387308,1.311779,1.027644,7.515659,c1
0.571068,0.829277,4.040203,0.256131,0.023504,5.825829,-0.832837,0.417916,0.564899,-2.223718,-1.437339,c3
0.372675,0.815942,3.41195,2.421098,0.129414,2.384709,-0.822971,0.271024,0.23676,-1.385288,-1.042457,c3
-0.167067,3.06245,2.177211,0.950148,-0.419867,0.145675,-0.74878,0.156454,-0.025623,-0.194286,-2.958808,c3
1.751263,1.562841,-8.684743,2.253834,0.797822,22.780233,1.657412,0.220279,0.893588,0.817971,-1.341545,c4
0.951931,-0.850598,-3.64779,0.828414,0.793875,219.912643,0.435797,-0.523394,0.537728,2.224464,0.859681,c1
0.068207,3.270391,6.33208,0.644838,-0.263592,4.522091,-0.56618,0.058844,0.611008,0.21011,-0.649417,c3
0.354162,2.673652,0.838802,3.638977,0.071239,0.682134,-0.046351,1.777778,0.023609,-2.049462,0.371214,c2
-0.63997,3.314438,0.725677,3.641525,1.032017,-0.11545,0.970141,1.73825,0.575221,-0.177156,-1.567914,c2
0.31783,-0.580428,5.322555,1.380504,0.644286,0.406896,1.180676,-0.179767,0.688046,1.4386,0.359938,c4
0.772775,0.280908,-1.107126,2.020609,-0.156955,-1.69163,-0.161462,-0.076859,0.273269,-1.23418,-2.351049,c3
0.73363,2.054127,2.624481,-0.020985,-0.496609,6.442368,0.476016,-0.07477,0.288214,0.377795,-2.983186,c3
0.641994,3.063466,2.574462,0.585431,0.603021,-1.230128,-0.032471,-0.016222,-0.157296,-2.183697,-1.400819,c3
0.610625,-0.859637,-1.45439,0.302696,0.976672,-3.187129,0.126316,-0.138732,1.298046,1.296298,-0.181573,c1
1.055518,3.142468,1.892033,2.668717,1.097955,1.347081,1.128781,1.828641,0.177533,-2.622386,-0.383756,c2
1.307655,2.384217,1.549728,2.417602,0.751096,-1.287399,0.946034,-0.371577,1.189855,1.345873,-0.716431,c4
0.711162,4.699345,-1.42884,0.936727,1.200974,4.333449,0.458787,1.875412,0.5239,-1.539547,-1.236909,c2
1.426934,0.720121,-7.490862,-0.403791,0.89206,33.67874,0.685998,-0.410642,0.964922,1.891116,3.283681,c4
0.637004,-0.913015,-1.420148,0.577597,0.808105,271.612678,1.002583,-0.534053,0.764238,2.149988,1.47711,c1
0.102993,0.718257,-2.651972,0.622155,0.898763,-1.234652,0.898338,-0.392929,0.735927,1.534209,-0.612922,c4
1.117882,0.749994,3.816158,1.244761,-0.092646,2.537259,0.37013,0.023837,1.095113,0.014695,-2.474234,c3
0.60178,0.968401,0.253984,1.898314,0.314118,1.418016,0.610082,1.66812,0.059178,-1.60694,0.548776,c2
0.877555,0.635287,3.16548,-0.620044,0.953692,-1.828926,1.381372,-0.186412,0.375954,2.885632,-0.153022,c4
0.768475,-0.39901,-1.340499,0.467419,0.760965,0.004289,1.800902,-0.02848,0.976895,1.959744,-1.557272,c4
0.317208,2.4837,-1.290963,2.637527,0.5654,-0.820778,0.761503,1.543408,0.412775,0.161193,-1.215973,c2
-1.123757,-0.315981,-2.529434,0.461114,0.769711,19.121294,1.40343,-0.492342,0.678742,1.399604,-0.696618,c1
-0.300464,1.058582,2.313474,1.532409,-0.453141,-1.142054,0.098826,0.121235,0.336441,0.470989,-1.903888,c3
-0.215872,-1.240206,-4.409712,0.671187,0.652715,11.241161,2.613707,-0.552114,0.967836,0.641125,1.194998,c1
-0.237873,2.211474,2.234676,-0.328547,0.784477,3.36813,0.583653,0.275111,0.840227,-1.777446,-1.222177,c3
1.742729,0.54753,-0.868031,0.731168,0.801366,63.068916,1.44062,-0.427969,-0.037453,2.540713,-0.390901,c1
0.822197,3.312325,2.570338,-0.264277,0.086633,-2.661245,-0.461325,0.360826,0.256168,-0.203076,-3.209938,c3
0.280836,1.810435,4.021985,0.461369,0.075937,-0.06547,-0.443472,0.596221,0.976647,-1.978569,2.429295,c3
1.252137,2.797231,-0.914493,0.286086,1.39754,3.008951,0.916145,1.4159,0.711767,-3.23264,-1.217281,c2
-0.157078,0.08778,-3.580002,0.884961,0.729723,3.845567,0.723598,0.143667,0.947074,2.197734,3.211084,c1
2.712447,1.026524,-3.378212,0.983161,0.571984,53.046908,0.295515,-0.155565,1.160027,2.31383,-0.658313,c1
0.570599,1.094262,2.305436,-0.748359,-0.325541,-0.75287,-0.698115,0.749739,1.509218,-2.268078,-3.761731,c3
0.10511,1.866752,-1.226245,1.683689,0.243489,0.378694,0.112694,1.491578,0.551125,0.419974,1.826967,c2
1.324342,-0.23291,-4.412171,0.606521,0.616154,-18.582502,0.895448,-0.22214,1.103145,0.930674,1.428451,c1
0.281631,1.610515,0.633409,1.885231,1.005466,-0.945221,1.335621,1.287574,1.15449,0.993695,-0.28998,c2
0.877543,0.850099,-2.0937,0.403283,0.610601,15.361612,1.0482,0.197159,0.631802,1.200749,-0.63483,c1
0.580575,0.857873,-3.778659,-0.343044,0.619512,-3.16356,1.248936,-0.230231,1.265685,-1.462725,-1.17551,c4
0.690508,1.971175,4.023027,-1.354143,0.538411,15.977207,0.826728,-0.195372,1.328264,1.117297,1.470558,c4
2.67575,-0.230907,-2.684157,0.866193,0.673781,-18.06002,1.343707,0.659319,0.499394,0.920848,-0.190619,c1
1.120947,0.455748,-3.1844,-0.062351,-0.265373,-0.343932,0.060094,0.937353,1.178329,-1.050617,-0.885253,c3
0.233425,2.431556,2.461905,0.490862,-0.271639,1.221565,0.440317,1.116965,1.009462,-0.307805,-2.433958,c3
0.843241,0.58733,7.251879,1.084374,0.900177,18.494887,0.52188,0.182794,1.181857,1.881473,-0.630187,c4
-0.440823,2.816492,0.399626,1.136487,0.963687,-0.830323,1.643873,0.909988,0.776209,-1.314283,-0.31093,c2
-0.292206,2.604234,2.735222,1.028962,0.223365,4.240958,0.19402,1.327959,1.135495,-1.19904,-1.338336,c3
0.318017,-0.808745,-4.422656,0.071417,0.704047,22.217682,1.184449,0.505534,0.832314,1.339161,1.248221,c1
0.135776,2.972563,0.474793,2.052657,0.689832,0.096334,1.338355,0.745744,1.383442,-1.486529,-1.573355,c2
-1.014635,0.945696,1.601015,3.093454,1.391081,-0.829911,1.386391,0.618593,0.857385,-3.519799,0.579929,c2
0.592807,0.002399,-1.751475,0.017004,0.695984,70.048831,0.509718,1.15456,-0.246839,2.111247,-0.275336,c1
0.63188,3.893795,0.60675,1.281856,0.359175,2.182111,1.161463,0.435223,1.550838,0.190722,-1.415047,c2
0.737233,1.053378,-6.066629,0.662933,0.730867,-14.104162,0.821759,0.698152,0.591186,1.448073,-0.677586,c1
1.266071,-0.6199,-1.50697,0.983452,0.804182,85.584588,0.206127,1.481665,-0.043213,0.693589,-0.341211,c1
-1.361495,2.617524,1.425666,0.243042,0.616888,1.118775,0.301591,0.23465,0.830039,-0.057532,-1.289707,c2
1.552781,-0.734377,0.925174,0.749534,0.611719,-0.207143,0.298304,0.606159,0.640846,0.334863,-1.17308,c4
0.185446,1.527171,1.630862,0.506448,0.375434,-1.706465,0.294707,1.517798,0.585581,-1.530197,-2.44362,c3
0.519633,1.120613,-2.631823,0.036428,0.822574,2.174852,0.211741,1.497048,-0.185746,1.979959,-0.379765,c1
0.312844,2.016043,3.515223,0.670001,-0.341169,3.877333,0.339049,1.664666,0.459395,-1.240225,-1.933837,c3
-0.054801,2.86174,0.01039,3.149456,1.190298,0.158717,0.87837,0.280571,0.801001,-1.715857,-1.434841,c2
0.115184,2.653574,3.152631,-1.755901,0.368323,0.374358,-0.10646,1.74951,0.16281,-1.001748,-3.594973,c3
0.250201,1.557529,-1.169692,-0.978923,0.515047,-2.964534,0.484417,0.539698,1.221901,-0.880803,-1.351208,c4
-0.414651,2.401934,3.980051,0.635451,0.805963,-0.87204,-0.399266,1.893529,0.340122,0.392516,-2.156403,c3
1.067794,5.191367,1.731779,0.33941,0.92392,0.882063,1.040106,0.081763,0.919957,0.972623,-2.657262,c2
-1.111384,-0.05998,-4.508049,0.715405,0.758459,36.546703,0.613992,1.818447,-0.713921,0.562714,-0.093237,c1
-0.266898,1.93333,1.768846,-0.105512,0.178697,5.255844,-0.053918,1.913793,0.662284,-0.175139,-1.412813,c3
0.574896,-1.013398,-6.548752,-0.460428,0.861833,34.43212,0.4742,0.710911,1.120732,2.501106,-1.60072,c4
0.051598,1.415648,-1.204254,0.199394,0.553437,-20.479408,0.484045,1.349534,0.051647,0.865506,0.135092,c1
0.716122,1.199216,9.430714,1.322951,-0.398577,3.5971,0.501335,1.905264,0.422171,-0.968382,-3.991058,c3
-0.43686,1.68155,3.60415,0.22756,-0.494387,2.341343,0.377734,1.935847,0.519093,-1.766658,-1.426634,c3
1.399902,2.599309,-0.831458,-2.120499,0.681007,2.566905,1.029885,-0.083574,1.347613,-0.784369,7.458891,c2
0.644744,1.785276,8.378985,-0.000393,0.545975,-2.833589,0.967018,1.051645,0.197025,-0.629932,-0.970275,c4
0.124813,4.089481,-0.650715,1.699101,0.846833,-2.463998,1.465834,-0.125543,0.399255,0.584544,-1.281022,c2
-0.203436,0.33022,-2.357158,0.544888,0.822368,114.91291,0.149529,1.787193,-0.611233,1.68843,0.623623,c1
1.12849,1.300532,4.396823,1.39185,0.98484,-2.743411,1.409716,0.983444,1.073654,1.650317,-1.283431,c4
0.699704,1.268955,4.463865,1.282575,0.450149,-0.363941,-0.019873,1.902094,1.123831,-0.340267,-1.967363,c3
0.670603,0.731468,-5.14624,0.503167,0.615159,-1.08528,-0.033002,1.323594,-0.391793,2.106681,0.170461,c1
0.951678,2.639446,3.779415,-1.073765,0.260497,-0.354057,-0.023592,1.770218,1.013016,-0.676923,-0.484458,c3
0.497084,2.895492,5.691478,-2.089659,-0.281231,1.143828,-0.498399,1.657647,0.903333,-0.368093,-4.136286,c3
0.936456,-0.276355,6.751008,-0.296976,0.676415,3.687358,1.475723,1.283567,1.106747,0.857303,-2.068059,c4
1.050341,2.159923,-3.763989,0.481405,0.803408,47.782888,1.157104,1.464836,0.735986,1.161632,-1.515449,c4
0.807954,0.234737,-3.618573,0.940992,0.501507,145.315923,0.166395,1.345509,-0.654564,1.149736,2.730326,c1
-0.092014,-1.037325,-3.901001,0.258036,0.887415,1.162076,-0.607133,1.91706,-0.412923,0.906211,1.011188,c1
0.763646,2.470598,4.359805,1.12639,0.19612,1.854772,-0.271864,1.542298,0.611113,0.200542,-3.839834,c3
-0.022032,-0.956225,-2.390079,0.291579,0.593567,0.947038,-0.102907,1.822909,-0.310681,2.323385,1.031073,c1
-1.054402,3.515011,-0.525813,0.73537,1.160316,0.770567,0.586254,-0.233511,1.319725,0.919081,-2.098695,c2
0.247282,2.039402,3.748121,-0.264896,0.848496,8.9432,1.133094,1.541082,0.511965,-0.155796,7.651594,c4
0.927787,1.359037,-5.273628,1.476185,0.953601,25.431517,0.99851,1.780997,0.632101,1.368977,-0.858386,c4
0.236892,0.758379,0.896013,-0.695086,0.700592,2.250983,0.555563,1.528589,0.627779,0.31269,-1.368974,c4
0.832072,2.808617,2.850605,-1.064473,0.55519,-2.484458,1.304701,1.477343,1.231142,1.144656,-1.351352,c4
2.003133,2.118996,-3.117742,0.196082,0.559852,-6.263294,-0.917934,1.487907,-0.170494,0.864112,-0.463612,c1
-0.725164,3.982607,-1.513735,0.695672,0.29283,4.213918,0.620976,-0.230334,1.13197,-0.552978,-0.510313,c2
0.777777,0.897328,-3.42048,0.288355,0.968459,42.865592,-0.647195,1.508665,0.031704,1.432802,0.061667,c1
0.560898,3.015637,0.995033,0.936442,0.359026,5.931328,0.498771,-0.008621,0.906967,1.171585,-1.824221,c2
0.506209,0.457399,4.746903,1.66763,0.788474,-1.438241,1.197245,1.746607,0.798014,2.309651,3.629721,c4
-0.142252,-0.159899,-2.500366,0.654128,0.906026,29.009222,-0.238295,1.210103,0.508255,0.526851,1.463642,c1
1.13996,-0.45223,-2.597918,0.226304,0.875436,-17.208256,0.382869,0.764726,0.125405,2.540925,-0.422291,c1
-0.000729,1.363492,2.568919,0.492817,0.990558,-2.489157,-0.215422,1.360327,0.453837,-2.030591,-2.014655,c3
1.462738,2.816339,-0.35458,2.233846,1.457833,1.250648,0.426666,0.168382,0.758297,1.62921,-1.768976,c2
0.241557,3.730367,1.09236,2.055069,1.455599,-0.567694,0.529994,0.236944,0.737539,0.150608,-1.75699,c2
-1.02589,0.288241,-2.690909,0.101376,0.833205,-14.516543,0.561411,0.627846,0.506755,0.941969,-0.056706,c1
-0.318516,0.418519,8.498159,1.280959,0.591743,-0.965715,-0.624984,1.123063,1.157934,-1.022141,-1.274853,c3
-0.053593,2.722844,2.925071,-1.058407,0.218758,-1.759114,0.22496,0.906951,1.070646,-0.745915,-2.503195,c3
0.268495,4.325273,-0.818094,2.27946,1.255511,3.491965,-0.08029,0.204389,0.845225,-1.007234,0.515083,c2
1.180134,1.566951,2.908737,2.792566,-0.304826,4.131157,-0.694187,0.75631,1.404189,0.454184,-0.297916,c3
-0.222463,3.924496,0.295927,-0.258384,1.209284,3.624757,0.150246,0.495869,1.341586,-1.305738,5.043152,c2
-0.17431,4.183471,-0.918235,1.044276,0.279929,1.040569,0.58146,0.783409,1.111373,-3.020144,-2.858828,c2
1.704905,0.868422,0.56256,-0.069661,0.802958,3.158519,1.026423,1.428325,0.2163,-0.910027,-0.701616,c4
0.17178,2.897871,1.526815,1.346804,1.160961,3.187659,0.454535,0.729189,0.318459,0.206021,0.637939,c2
0.699852,1.183955,-0.633104,-0.34465,0.539667,1.454366,0.952553,1.388268,1.334442,2.420369,-0.243809,c4
0.72733,2.108235,6.741969,-0.009393,0.789888,10.605291,0.336105,1.330604,0.821623,-0.612605,-1.549451,c4
-2.081707,0.724181,-2.693201,0.974961,0.515894,25.695026,0.024019,0.525279,-0.208637,1.418057,0.864703,c1
-2.23117,0.462207,-1.764172,0.090868,0.890412,-14.888013,0.355486,0.262423,0.930555,2.188119,0.303579,c1
0.417389,2.057704,4.271319,0.196745,-0.290512,-1.34496,0.271015,0.5772,0.785863,-0.443771,-2.448875,c3
0.544225,0.474524,-2.413373,0.442337,0.706077,105.495884,-0.367209,0.356209,0.804685,2.427455,1.866921,c1
-0.312775,-0.151948,-3.034508,0.612863,0.568805,27.800611,-0.01576,-0.229997,0.80555,0.772487,-2.339256,c1
-0.376237,0.748128,5.151516,2.728311,0.750127,0.590461,-0.345446,0.354926,0.525911,0.679687,-2.140983,c3
-0.074391,0.720471,2.014012,-1.623612,0.837721,-1.031656,0.398508,0.195541,0.588573,-0.606415,-1.619938,c3
0.834247,0.530663,-3.895355,0.25846,0.950082,-6.78259,-0.215214,-0.361398,1.142301,2.792979,0.835551,c1
-0.770285,3.456969,0.097355,3.509739,0.836763,1.363986,-0.278077,0.941941,0.903214,-1.624321,2.850037,c2
0.185741,0.281681,0.406084,0.962311,0.812968,-1.643509,0.133969,1.448763,0.848562,1.742763,-1.231781,c4
1.883774,-0.214054,-2.571219,0.187088,0.896572,58.121582,0.124787,-0.520837,1.477175,1.58289,-0.793866,c1
0.305925,0.751168,-1.713412,1.111518,0.932921,5.493568,0.548264,1.348313,0.59196,2.650538,3.293131,c4
1.771989,1.185812,-9.645738,-0.390156,0.508183,-4.489056,0.472723,1.086107,0.672358,-0.806084,-2.189536,c4
0.334309,3.408214,-0.564129,-0.129553,1.120822,1.037871,0.058405,1.287143,0.681279,-2.495047,-0.667409,c2
-1.570288,3.534715,-0.148091,2.006543,0.364397,2.352739,0.532967,1.284464,0.950391,-1.491283,-0.821954,c2
0.893552,3.62352,0.829276,1.726702,0.933166,3.338172,1.027416,1.631693,0.623546,0.796885,3.165952,c2
0.827973,1.958955,2.813771,0.174648,-0.321961,0.938149,-0.133847,0.105973,0.594685,-2.261191,-1.967512,c3
0.23794,0.819268,1.207822,0.206836,0.967145,18.033054,1.6254,-0.337688,0.92521,1.249413,-2.160897,c1
1.383451,1.280955,4.044808,-1.798314,0.845183,-3.046629,1.77778,0.684812,0.913917,1.277855,-2.614857,c4
0.079599,1.956241,19.033768,1.63154,0.766453,40.115326,1.726649,0.75411,0.49748,2.168023,2.32357,c4
1.461671,1.091567,9.686928,0.24349,0.577102,-3.65362,1.247631,0.464623,0.757034,1.311512,4.115429,c4
0.579159,0.224097,-2.096494,0.043317,0.725642,25.379063,1.902226,-0.549157,1.328556,2.067194,2.838654,c1
1.571959,0.590519,-6.109432,-1.393593,0.583437,-2.200135,0.062431,0.173171,0.492691,-0.436696,-2.447074,c4
-1.53415,-1.102767,-1.364143,0.459571,0.816064,-9.710326,0.844653,-0.336302,1.011893,0.970827,4.710336,c1
0.172379,0.958294,1.673207,-1.65107,0.422104,0.634895,0.200899,0.030377,0.166001,-0.271127,-1.329347,c3
-0.341076,2.652286,5.180518,-1.056146,0.344069,-1.666779,0.040782,-0.058748,0.009248,-2.271916,-2.504117,c3
-0.377705,2.071473,3.79475,0.814818,0.286228,1.218071,0.315821,-0.034871,-0.1807,0.355356,-3.765523,c3
1.886138,0.239697,-2.605412,0.325572,0.995624,85.371911,0.349388,-0.184011,0.823335,2.53276,1.444505,c1
0.954196,-1.637347,-6.887513,1.22587,0.587038,-2.124615,0.870785,-0.032184,0.892432,0.058524,-0.899488,c4
-0.625804,1.512212,-3.774879,0.646861,0.917582,24.533054,0.017516,-0.43556,1.033021,1.81768,-0.031764,c1
-0.099029,0.668552,-2.679118,0.341528,0.676608,-16.057843,-0.188526,-0.232283,0.990715,0.452322,0.387337,c1
-0.402775,0.195362,2.572477,-0.451409,0.817298,7.387661,0.355006,-0.036036,0.705944,-1.274347,-0.844371,c3
0.492425,2.139206,3.318114,1.720779,0.290307,3.51406,-0.670426,0.019231,0.548129,-1.648885,-1.066693,c3
