region-centroid-col	region-centroid-row	vedge-mean	vegde-sd	hedge-mean	hedge-sd	intensity-mean	rawred-mean	rawblue-mean	rawgreen-mean	exred-mean	exblue-mean	exgreen-mean	value-mean	saturation-mean	hue-mean
4	40	133.333	271.111	111.111	211.852	171.852	156.667	233.333	125.556	-455.556	184.444	-138.889	233.333	0.46306	-17.836
143	24	127.778	0.907406	0.888888	114.075	127.63	117.667	141.667	123.556	-298.889	421.111	-122.222	141.667	0.169397	-234.925
38	103	0.888889	105.185	194.444	13.963	581.852	533.333	695.556	516.667	-145.556	341.111	-195.556	695.556	0.257014	-199.759
149	163	261.111	121.518	14	488.889	416.667	354.444	513.333	382.222	-186.667	29	-103.333	513.333	0.297547	-238.444
17	124	116.667	0.611111	144.444	0.785185	114.815	0.222222	266.667	0.555556	-277.778	455.556	-177.778	266.667	0.953704	-216.921
94	144	0.444444	0.118518	0.5	0.166667	114.815	0	344.444	0	-344.444	688.889	-344.444	344.444	1	-20.944
208	65	138.889	123.678	264.444	255.375	567.037	526.667	644.444	53	-121.111	232.222	-111.111	644.444	0.19713	-197.081
252	36	0.944443	0.1963	1	0.222216	135.296	128.556	146.111	131.222	-202.222	324.444	-122.222	146.111	0.12003	-224.716
23	88	2	3.2	294.444	104.074	205.926	187.778	273.333	156.667	-544.444	202.222	-147.778	273.333	0.424904	-178.515
85	101	133.333	128.889	127.778	121.852	212.963	212.222	267.778	158.889	-0.222222	164.444	-162.222	267.778	0.404792	-15.586
10	94	0.444445	0.118519	0.722222	0.196296	225.926	0.111111	6	0.666667	-644.444	112.222	-477.778	6	0.986111	-218.971
182	134	0.611111	0.240741	0.722222	0.062963	588.889	766.667	666.667	333.333	533.333	233.333	-766.667	788.889	0.577601	-0.806042
203	61	0.166667	0.278887	0.722222	0.443054	7	444.444	123.333	422.222	-766.667	16	-833.333	123.333	0.66626	-20.682
195	161	211.111	180.741	10.5	913.222	414.815	36	511.111	373.333	-164.444	288.889	-124.444	512.222	0.294706	-231.651
100	115	0.777778	0.162963	0.722222	0.32963	274.074	0.333333	622.222	166.667	-722.222	104.444	-322.222	622.222	0.954365	-232.187
186	130	0.5	0.122222	0.388889	0.151852	533.333	688.889	622.222	288.889	466.667	266.667	-733.333	7	0.587963	-0.889024
140	16	0.5	0.344443	0.888891	0.385184	111.815	991.111	131.111	105.222	-381.111	578.889	-197.778	131.111	0.244021	-229.393
211	107	255.556	225.185	205.556	281.852	167.407	117.778	257.778	126.667	-148.889	271.111	-122.222	257.778	0.547173	-215.946
138	133	0.666667	0.444444	116.667	0.211111	644.444	777.778	788.889	366.667	4	433.333	-833.333	822.222	0.558201	-107.766
93	67	172.222	138.911	1.5	11.879	607.407	53	758.889	533.333	-232.222	454.444	-222.222	758.889	0.303044	-21.098
23	237	166.667	244.444	177.778	207.408	585.185	422.222	455.556	877.778	-488.889	-388.889	877.778	877.778	0.541266	218.053
160	168	1.5	114.988	0.666666	0.471404	251.111	208.889	23	314.444	-126.667	-633.333	19	314.444	0.335386	230.212
192	40	122.222	0.207408	133.333	0.488891	124.63	114.444	140.556	118.889	-305.556	477.778	-172.222	140.556	0.185749	-227.022
201	40	105.556	0.596295	1.5	154.444	123.778	113.333	139.667	118.333	-313.333	476.667	-163.333	139.667	0.188503	-22.922
127	143	1.5	0.122222	0.888889	0.607407	418.518	0.888889	944.444	222.222	-988.889	157.778	-588.889	944.444	0.915376	-225.741
160	73	0.944444	0.32963	0.777777	0.651852	588.148	54	701.111	523.333	-144.444	338.889	-194.444	701.111	0.253364	-199.691
149	92	122.222	0.562964	233.333	382.222	236.667	231.111	303.333	175.556	-166.667	20	-183.333	303.333	0.420973	-163.778
124	101	338.889	279.741	644.444	594.963	101.852	577.778	155.556	922.222	-132.222	161.111	-288.889	155.556	0.700087	-244.804
157	57	122.222	0.474073	122.222	0.829626	124.704	114.222	139.667	120.222	-314.444	448.889	-134.444	139.667	0.182073	-234.019
76	89	105.556	0.952579	327.778	245.327	168.148	128.889	244.444	131.111	-117.778	228.889	-111.111	244.444	0.473045	-211.184
201	191	1	0.760117	294.444	102.017	491.852	446.667	597.778	431.111	-135.556	317.778	-182.222	597.778	0.278886	-199.899
67	136	672.222	370.835	266.667	319.722	155.185	9	253.333	122.222	-195.556	294.444	-988.889	253.333	0.660813	-230.751
200	193	255.556	204.033	461.111	359.269	411.852	374.444	50	361.111	-112.222	264.444	-152.222	50	0.279876	-19.958
153	116	327.778	247.132	111.111	0.834444	294.444	25	383.333	25	-133.333	266.667	-133.333	383.333	0.355756	-209.078
137	182	183.333	385.556	361.111	921.852	349.259	314.444	428.889	304.444	-104.444	238.889	-134.444	428.889	0.285756	-200.112
27	134	111.111	0.981307	161.111	106.284	87.037	366.667	158.889	655.556	-151.111	215.556	-644.444	158.889	0.772831	-2.343
106	136	0.333333	0.177778	0.388889	0.107407	0.703704	0.111111	188.889	0.111111	-177.778	355.556	-177.778	188.889	0.962963	-20.944
33	90	0.5	0.408248	183.333	0.547723	166.667	118.889	257.778	123.333	-143.333	273.333	-13	257.778	0.539116	-212.598
156	49	105.555	0.574134	122.222	0.544332	38.037	356.667	441.111	343.333	-711.111	182.222	-111.111	441.111	0.221187	-194.975
122	123	0.611111	0.374074	0.5	0.211111	118.519	0	333.333	0.222222	-355.556	644.444	-288.889	333.333	1	-214.267
161	176	0.388889	0.151852	116.667	0.388889	13	101.111	117.778	171.111	-866.667	-366.667	123.333	171.111	0.407734	234.062
158	219	227.778	352.963	211.111	407.407	148.889	114.444	135.556	196.667	-103.333	-4	143.333	196.667	0.426012	23.587
244	211	166.667	133.333	2	231.111	136.296	107.778	128.889	172.222	-855.556	-222.222	107.778	172.222	0.374806	244.102
42	57	138.889	0.975628	0.999999	0.365148	657.037	594.444	794.444	582.222	-187.778	412.222	-224.444	794.444	0.266776	-20.307
104	191	322.222	197.391	377.778	290.338	630.741	553.333	792.222	546.667	-232.222	484.444	-252.222	792.222	0.311587	-206.595
58	217	138.889	106.284	166.667	13.499	119.259	977.778	9	17	-644.444	-877.778	152.222	17	0.486598	200.664
96	13	0.833331	0.47778	0.555557	0.207406	131.778	122.111	144.778	128.444	-29	39	-10	144.778	0.156568	-238.625
196	100	727.778	833.518	577.778	688.741	814.815	466.667	133.333	644.444	-104.444	155.556	-511.111	133.333	0.738034	-228.987
161	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	105	372.222	15.663	366.667	14.4	414.815	166.667	833.333	244.444	-744.444	125.556	-511.111	833.333	0.886048	-220.544
253	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	62	112.222	0.8861	0.666667	0.365146	628.148	537.778	80	546.667	-271.111	515.556	-244.444	80	0.329364	-212.621
55	93	0.833333	0.3	138.889	17.963	3	0.555556	722.222	122.222	-733.333	126.667	-533.333	722.222	0.93567	-218.361
96	133	0.055556	0.018519	0.222222	0.02963	0.481482	0	144.444	0	-144.444	288.889	-144.444	144.444	1	-20.944
60	181	166.667	1.2	266.667	208.889	196.296	171.111	178.889	238.889	-755.556	-522.222	127.778	238.889	0.285691	218.914
18	123	0.722222	0.862963	0.611111	0.418518	107.407	0.111111	266.667	0.444444	-288.889	477.778	-188.889	266.667	0.981482	-216.921
80	95	122.222	100.741	0.944444	0.551851	214.074	213.333	266.667	162.222	-0.222222	157.778	-155.556	266.667	0.390436	-156.733
22	87	188.889	125.904	116.667	0.623611	64.037	557.778	803.333	56	-247.778	488.889	-241.111	803.333	0.3097	-210.507
151	57	105.556	0.774071	161.111	0.418517	100.444	862.222	122.222	928.889	-426.667	653.333	-226.667	122.222	0.294515	-228.813
47	127	116.667	0.960324	105.556	0.490653	175.926	9	301.111	136.667	-257.778	375.556	-117.778	301.111	0.701476	-232.627
103	216	0.888889	0.651852	216.667	114.444	145.556	108.889	136.667	191.111	-11	-266.667	136.667	191.111	0.431696	244.755
60	52	0.722223	0.596301	0.777777	0.740744	111.63	101	129.222	104.667	-318.889	527.778	-208.889	129.222	0.218379	-222.968
66	160	3	404.445	277.778	0.429629	228.519	182.222	315.556	187.778	-138.889	261.111	-122.222	315.556	0.426014	-213.873
235	195	188.889	209.408	3	173.845	483.333	427.778	596.667	425.556	-166.667	34	-173.333	596.667	0.290585	-20.811
4	87	277.778	309.629	272.222	437.407	173.333	182.222	21	127.778	266.667	11	-136.667	211.111	0.391731	-131.837
31	106	161.111	0.72963	0.722222	117.407	191.111	195.556	236.667	141.111	133.333	136.667	-15	236.667	0.403224	-148.458
129	176	144.444	0.655462	272.222	15.408	227.407	194.444	197.778	29	-988.889	-888.889	187.778	29	0.335021	21.269
207	115	105.556	0.32963	0.166667	0.033333	122.222	0.444444	288.889	0.333333	-233.333	5	-266.667	288.889	0.933333	-206.554
109	130	111.111	0.740741	977.778	21.763	13.037	988.889	188.889	103.333	-944.444	175.556	-811.111	188.889	0.548124	-213.737
29	195	0.444444	0.403687	0.611111	0.680414	16.037	144.444	133.333	203.333	-477.778	-811.111	128.889	203.333	0.342307	194.304
199	120	577.778	495.162	0.944444	0.443052	510.741	482.222	592.222	457.778	-855.556	244.444	-158.889	592.222	0.224617	-189.642
231	124	344.444	14.963	183.333	643.334	3	144.444	588.889	166.667	-466.667	866.667	-4	588.889	0.895369	-211.894
30	124	0.611111	0.107407	0.611111	0.107407	6	744.444	722.222	333.333	433.333	366.667	-8	777.778	0.571649	-0.987873
200	13	177.778	185.792	0.277778	0.250924	92.963	611.111	158.889	588.889	-955.556	197.778	-102.222	158.889	0.632739	-207.413
167	57	0.944447	0.374073	0.77778	0.696297	985.926	84	121.556	902.222	-437.778	688.889	-251.111	121.556	0.308813	-22.644
4	189	205.556	388.519	117.222	114.596	264.444	234.444	33	228.889	-9	196.667	-106.667	33	0.271473	-2.101
223	161	138.889	304.074	9	310.222	42.037	36	522.222	378.889	-181.111	305.556	-124.444	522.222	0.308416	-228.229
166	55	138.889	0.818524	116.667	0.700002	124.111	113.889	139.333	119.111	-306.667	456.667	-15	139.333	0.182623	-230.818
68	172	105.556	106.284	233.333	169.967	301.111	245.556	301.111	356.667	-166.667	0	166.667	356.667	0.312295	26.178
235	46	116.667	0.62361	133.333	0.596282	114.63	100.889	132.889	110.111	-412.222	547.778	-135.556	132.889	0.240722	-239.503
56	243	222.222	527.407	255.556	0.829629	648.148	511.111	488.889	944.444	-411.111	-477.778	888.889	944.444	0.525437	203.363
17	85	0.888889	0.720082	111.111	0.720082	177.778	0.444444	344.444	144.444	-4	5	-1	344.444	0.912963	-237.762
178	134	0.111111	0.172133	0.222222	0.272166	185.185	1	388.889	0.666667	-255.556	611.111	-355.556	388.889	0.833333	-19.978
97	186	116.667	0.691215	116.667	100.554	155.926	138.889	117.778	211.111	-511.111	-114.444	165.556	211.111	0.442661	186.365
23	25	111.111	0.750305	0.611111	0.64693	704.444	606.667	89	616.667	-293.333	556.667	-263.333	89	0.318191	-213.042
187	80	133.333	0.711111	133.333	0.711109	405.185	377.778	476.667	361.111	-822.222	214.444	-132.222	476.667	0.24473	-19.427
108	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	115	0.666667	0.488889	138.889	0.685185	27.037	0.555556	566.667	188.889	-644.444	888.889	-244.444	566.667	0.917989	-235.839
100	111	372.222	209.518	411.111	194.963	488.889	222.222	911.111	333.333	-8	126.667	-466.667	911.111	0.864664	-221.647
62	26	0.777777	0.272165	0.444444	0.403686	112.222	983.333	130.889	107.444	-416.667	56	-143.333	130.889	0.248698	-238.614
93	46	211.111	162.963	177.778	180.741	126.037	116	141	121.111	-301.111	448.889	-147.778	141	0.177195	-230.444
225	36	0.444445	0.272166	0.388889	0.327731	792.593	5	136.667	511.111	-877.778	172.222	-844.444	136.667	0.634921	-21.073
205	177	283.333	963.333	8.5	173.667	324.444	284.444	403.333	285.556	-12	236.667	-116.667	403.333	0.296365	-212.124
58	140	0.055556	0.018519	0.222222	0.02963	0.259259	0	0.777778	0	-0.777778	155.556	-0.777778	0.777778	0.777778	-20.944
63	203	427.778	379.131	344.444	403.687	584.815	524.444	716.667	513.333	-181.111	395.556	-214.444	716.667	0.287107	-203.464
94	135	227.778	126.296	0.555555	0.385185	218.519	0.777778	488.889	0.888889	-422.222	811.111	-388.889	488.889	0.888007	-211.097
196	161	277.778	554.073	117.778	939.852	41.963	365.556	512.222	381.111	-162.222	277.778	-115.556	513.333	0.282125	-238.829
140	124	1	0.444445	111.111	105.185	251.852	0.222222	611.111	122.222	-688.889	107.778	-388.889	611.111	0.973765	-226.746
80	87	243.889	572.996	447.222	1386.33	674.444	587.778	79	645.556	-26	346.667	-866.667	79	0.306281	-242.213
120	17	138.889	0.551851	188.889	114.073	129.556	118.778	143.556	126.333	-323.333	42	-966.667	143.556	0.172628	-241.297
26	93	2.5	0.211111	211.111	914.074	203.704	188.889	267.778	154.444	-444.444	192.222	-147.778	267.778	0.419233	-173.031
200	250	227.778	142.075	144.444	10.256	922.222	655.556	733.333	137.778	-8	-566.667	136.667	137.778	0.56339	219.294
27	189	1	0.311111	261.111	250.741	327.778	29	406.667	286.667	-113.333	236.667	-123.333	406.667	0.297841	-206.427
236	240	255.556	166.889	338.889	245.327	224.815	195.556	197.778	281.111	-877.778	-811.111	168.889	281.111	0.329382	214.181
166	135	0.444444	0.272166	0.222222	0.403687	140.741	0.777778	333.333	0.111111	-188.889	577.778	-388.889	333.333	0.972222	-188.072
60	132	0.111111	0.02963	0.222222	0.02963	0.37037	0	111.111	0	-111.111	222.222	-111.111	111.111	0.888889	-20.944
26	82	155.556	0.474074	211.111	438.519	559.259	177.778	102.222	477.778	-114.444	138.889	-244.444	102.222	0.843607	-245.198
38	41	177.778	167.407	166.667	177.778	224.815	207.778	297.778	168.889	-511.111	218.889	-167.778	297.778	0.432047	-177.166
248	13	0.777779	0.207408	111.111	0.296294	104.111	882.222	128.444	956.667	-476.667	73	-253.333	128.444	0.313159	-228.708
161	89	466.667	511.642	0.166667	0.278887	311.111	288.889	377.778	266.667	-0.666667	2	-133.333	377.778	0.097643	-189.048
90	134	0.388889	0.018519	0.944444	0.151852	211.111	1	466.667	0.666667	-333.333	766.667	-433.333	466.667	0.881481	-201.314
161	190	377.778	209.408	455.556	372.777	581.111	516.667	711.111	515.556	-193.333	39	-196.667	711.111	0.285916	-21.029
13	103	138.889	0.596296	227.778	215.185	161.481	176.667	191.111	116.667	455.556	888.889	-134.444	194.444	0.398903	-121.921
118	109	355.556	265.553	4	308.401	132.963	7	223.333	105.556	-188.889	271.111	-822.222	223.333	0.694627	-234.409
71	197	272.222	185.492	455.556	214.649	554.444	491.111	695.556	476.667	-19	423.333	-233.333	695.556	0.314739	-202.432
130	32	111.111	104.704	0.833334	0.836659	594.815	542.222	708.889	533.333	-157.778	342.222	-184.444	708.889	0.249001	-204.242
221	195	122.222	140.897	294.444	152.631	147.407	116.667	124.444	201.111	-922.222	-688.889	161.111	201.111	0.434488	219.376
228	182	0.888889	0.688531	0.777778	0.655462	167.778	145.556	127.778	23	-666.667	-12	186.667	23	0.444358	191.642
138	185	305.555	297.707	194.444	215.424	570.741	501.111	711.111	50	-208.889	421.111	-212.222	711.111	0.298025	-208.885
227	116	0.388889	0.151852	0.222222	0.074074	540.741	655.556	677.778	288.889	344.444	411.111	-755.556	688.889	0.580026	-109.315
97	75	2	191.111	377.778	829.629	248.519	24	316.667	188.889	-255.556	204.444	-178.889	316.667	0.40212	-165.277
195	136	116.667	0.522222	116.667	0.477777	244.444	0.666667	577.778	0.888889	-533.333	10	-466.667	577.778	0.911155	-213.034
190	45	0.666667	0.666666	0.777779	0.54433	108.963	958.889	126.889	104.111	-392.222	537.778	-145.556	126.889	0.244289	-237.181
229	24	177.778	110.889	122.222	104.704	491.852	423.333	612.222	44	-205.556	361.111	-155.556	612.222	0.30862	-21.868
103	195	205.556	157.407	205.556	37.963	851.852	633.333	688.889	123.333	-655.556	-488.889	114.444	123.333	0.501683	218.702
78	72	111.111	100.741	105.556	0.729631	125.556	115.333	140.556	120.778	-306.667	45	-143.333	140.556	0.17933	-232.084
214	121	0.277778	0.062963	0.111111	0.074074	114.815	0	333.333	0.111111	-344.444	655.556	-311.111	333.333	1	-213.264
234	175	194.444	132.358	344.445	22.575	577.778	506.667	726.667	50	-213.333	446.667	-233.333	726.667	0.312037	-206.378
2	95	205.556	134.026	0.888891	0.91084	556.296	474.444	716.667	477.778	-245.556	481.111	-235.556	716.667	0.337756	-210.786
119	196	266.667	214.994	138.889	135.674	533.333	473.333	656.667	47	-18	37	-19	656.667	0.293586	-207.918
179	69	0.722222	0.490654	0.944444	0.742867	406.667	408.889	445.556	365.556	0.666667	116.667	-123.333	445.556	0.17869	-151.876
24	65	122.222	176.296	233.333	235.556	208.148	201.111	267.778	155.556	-211.111	178.889	-157.778	267.778	0.419418	-166.585
94	13	105.555	0.507406	166.666	124.444	141.593	134.889	149.889	140	-201.111	248.889	-477.778	149.889	0.100091	-244.927
37	76	177.778	0.918519	183.333	181.111	825.926	377.778	133.333	766.667	-134.444	152.222	-177.778	133.333	0.723011	-252.021
99	160	2	0.843274	305.556	236.095	28.037	211.111	296.667	333.333	-207.778	488.889	158.889	333.333	0.367514	282.711
60	52	0.722223	0.596301	0.777777	0.740744	111.63	101	129.222	104.667	-318.889	527.778	-208.889	129.222	0.218379	-222.968
6	95	0.777778	0.607408	0.388889	0.062963	201.852	155.556	287.778	162.222	-138.889	257.778	-118.889	287.778	0.459469	-214.619
95	100	0.722222	0.107408	122.222	114.074	210.741	216.667	26	155.556	177.778	147.778	-165.556	26	0.401042	-147.702
52	185	166.667	142.222	0.944444	0.951853	192.593	148.889	182.222	246.667	-131.111	-311.111	162.222	246.667	0.396458	245.184
200	215	155.556	0.958394	472.222	264.505	23.037	171.111	225.556	294.444	-177.778	-144.444	192.222	294.444	0.420767	256.105
57	177	0.944445	0.551852	144.444	171.852	195.926	157.778	184.444	245.556	-114.444	-344.444	148.889	245.556	0.35899	241.326
5	210	216.667	1.67	444.444	261.336	512.963	454.444	643.333	441.111	-175.556	391.111	-215.556	643.333	0.317566	-20.209
121	237	133.333	115.556	155.556	0.785185	748.148	611.111	511.111	112.222	-411.111	-711.111	112.222	112.222	0.557235	193.847
217	80	0.555555	0.58373	277.778	0.720082	158.519	118.889	232.222	124.444	-118.889	221.111	-102.222	232.222	0.489982	-214.227
50	50	0.777777	0.655462	0.77778	0.50185	124.111	113.111	140.889	118.333	-33	503.333	-173.333	140.889	0.197162	-228.828
137	94	166.667	0.8	366.667	288.889	212.222	206.667	273.333	156.667	-166.667	183.333	-166.667	273.333	0.427811	-162.715
214	194	122.222	10.256	322.222	169.531	450.741	402.222	554.444	395.556	-145.556	311.111	-165.556	554.444	0.291972	-2.047
141	163	0.777777	0.429631	187.778	185.182	407.037	352.222	488.889	38	-164.444	245.556	-811.111	488.889	0.270056	-238.845
140	188	2	210.818	305.555	249.815	616.667	544.444	765.556	54	-216.667	446.667	-23	765.556	0.295624	-207.403
206	61	0.555555	0.403687	0.5	0.459468	707.407	466.667	122.222	433.333	-722.222	154.444	-822.222	122.222	0.645891	-204.872
25	41	1	0.577774	1.5	0.655553	113.407	103.889	131.222	105.111	-285.556	534.444	-248.889	131.222	0.208293	-213.982
216	17	0.666665	0.5164	127.778	102.017	126.148	115	141.889	121.556	-334.444	472.222	-137.778	141.889	0.189464	-234.842
20	189	172.222	175.185	266.667	382.223	341.111	301.111	427.778	294.444	-12	26	-14	427.778	0.309884	-204.428
21	53	0.888889	0.518518	116.667	0.433333	215.556	208.889	274.444	163.333	-2	176.667	-156.667	274.444	0.404138	-166.218
78	30	0.666667	0.666666	0.944444	0.772201	112.963	993.333	131.111	108.444	-408.889	544.444	-135.556	131.111	0.242337	-239.506
149	182	311.111	320.878	7	564.899	398.519	372.222	473.333	35	-788.889	224.444	-145.556	473.333	0.24779	-186.828
48	83	227.778	401.852	233.333	168.889	625.926	222.222	118.889	466.667	-121.111	168.889	-477.778	118.889	0.82735	-2.345
227	132	666.667	138.243	133.333	101.105	387.778	332.222	492.222	338.889	-166.667	313.333	-146.667	492.222	0.325768	-212.952
128	175	216.667	421.111	272.222	432.963	237.778	208.889	217.778	286.667	-866.667	-6	146.667	286.667	0.284954	226.354
17	64	144.444	136.296	166.667	142.222	188.889	175.556	251.111	14	-4	186.667	-146.667	251.111	0.441092	-175.551
225	58	0.333334	0.421637	0.444445	0.344265	833.333	555.556	141.111	533.333	-833.333	173.333	-9	141.111	0.622222	-206.856
202	21	0.333333	0.365148	522.222	261.336	407.407	371.111	493.333	357.778	-108.889	257.778	-148.889	493.333	0.274519	-199.081
96	138	0.722222	0.64693	0.944444	0.712326	114.815	0.111111	277.778	0.555556	-311.111	488.889	-177.778	277.778	0.977778	-221.924
95	109	1	0.488889	194.444	272.963	172.593	192.222	20	125.556	588.889	822.222	-141.111	204.444	0.384997	-11.312
96	123	127.778	0.151852	183.333	207.778	216.296	147.778	342.222	158.889	-205.556	377.778	-172.222	342.222	0.559546	-214.976
88	71	144.444	0.785185	4.5	567.778	223.333	217.778	285.556	166.667	-166.667	186.667	-17	285.556	0.416299	-163.686
97	90	188.889	256.296	361.111	850.741	201.481	156.667	29	157.778	-134.444	265.556	-131.111	29	0.465278	-210.152
155	80	0.999999	0.177779	144.445	0.696294	963.333	824.444	119.333	872.222	-416.667	69	-273.333	119.333	0.309059	-222.871
116	203	305.556	194.841	294.444	175.647	195.185	154.444	176.667	254.444	-122.222	-555.556	177.778	254.444	0.393868	232.038
210	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	191	3.5	273.861	327.778	280.013	597.407	528.889	747.778	515.556	-205.556	451.111	-245.556	747.778	0.313611	-203.548
85	101	133.333	128.889	127.778	121.852	212.963	212.222	267.778	158.889	-0.222222	164.444	-162.222	267.778	0.404792	-15.586
38	134	0.166667	0.182574	0.333333	0.210819	103.704	0	311.111	0	-311.111	622.222	-311.111	311.111	1	-20.944
114	238	166.667	113.529	144.444	106.805	136.296	111.111	106.667	191.111	-755.556	-888.889	164.444	191.111	0.461459	204.668
133	125	144.444	282.963	211.111	131.852	662.593	611.111	791.111	585.556	-154.444	385.556	-231.111	791.111	0.259842	-19.632
217	148	205.556	255.185	105.556	0.507408	290.741	214.444	415.556	242.222	-228.889	374.444	-145.556	415.556	0.483771	-223.797
37	25	133.333	0.730297	0.999996	0.760117	126.037	114.333	142.222	121.556	-351.111	485.556	-134.444	142.222	0.196093	-236.518
163	180	177.778	118.519	916.667	639.444	303.704	274.444	363.333	273.333	-877.778	178.889	-911.111	363.333	0.23849	-221.709
89	195	272.222	186.687	316.667	18.227	617.407	551.111	765.556	535.556	-198.889	444.444	-245.556	765.556	0.300235	-202.094
227	196	261.111	236.095	355.556	169.531	471.852	421.111	582.222	412.222	-152.222	331.111	-178.889	582.222	0.292469	-203.949
124	183	177.778	0.429629	227.778	41.963	181.852	142.222	171.111	232.222	-118.889	-322.222	151.111	232.222	0.389882	242.802
113	123	144.444	0.620633	194.444	17.181	593.333	518.889	737.778	523.333	-223.333	433.333	-21	737.778	0.299164	-211.194
245	93	288.889	389.631	194.444	490.741	862.963	706.667	112.111	761.111	-468.889	774.444	-305.556	112.111	0.369638	-223.156
207	215	322.222	204.033	2.5	161.589	238.148	181.111	226.667	306.667	-171.111	-344.444	205.556	306.667	0.409837	247.176
242	65	0.555555	0.272166	1	0.421637	892.593	611.111	143.333	633.333	-844.444	162.222	-777.778	143.333	0.583461	-212.188
145	155	494.444	356.185	994.444	121.396	112.963	777.778	175.556	855.556	-105.556	187.778	-822.222	175.556	0.747294	-214.053
